text,start,end
ไปถึงหุ้นบ้านแอบไปซื้อจิติการบ้านนะครับ,1825.838,1828.849
ตัวเองก็คิดว่าถ้ามันอยู่ในวิสัยทัศน์,1829.42,1831.8980000000001
ของบริษัทเราก็ต้องสนใจ,1831.8980000000001,1833.5500000000002
อัยตราวิสัยทัศน์ของการที่เป็น,1834.46,1836.32
เป็นผู้นำไปทักสุขภาพแบบ,1836.61,1838.53
คุกคงจรทั้งสองคนแล้วก็ของ,1838.53,1840.69
ตักนะครับ ต้องต้นน้ำเย็นไปนะครับ,1841.09,1843.27
คำถามถัดไปครับ,1844.59,1846.06
เรื่องขึ้นไปหน่อยครับ,1849.53,1851.64
เค็มๆๆเลยครับ,1853.77,1855.24
แนะนำว่าบริษัทควรแต่งตั้ง IR,1856.0,1859.11
ครับ,1859.65,1860.1
ติดต่อสอบถามข้อมูลอะไรไม่ได้เลยครับ,1860.91,1863.68
ก็ก็ยอมรับว่าตอนนี้เอ่อเราบริษัท,1864.06,1866.320125
ตัวเองไม่ได้มี IR นะครับ ผมก็มีการ,1866.62,1869.3129999999999
 outsource ให้กับ บริษัทหนึ่งในการทำ IR นะครับ,1869.3129999999999,1872.2299999999998
แต่คำแนะนำนี้เท่าใจว่าได้,1872.830125,1874.772125
รับคำ คอมเมนต์อยู่เรื่อยๆ นะครับ ก็,1874.772125,1876.9301249999999
พ่อน้องบับนะครับทดทบว่าเราก็มี,1877.24,1879.402
การพิจารณญัติอยู่ว่าเราน่าจะมี IR,1879.402,1881.76
สองวิสาหกรรมใน,1882.63,1884.489
ปีหน้านะครับ เป็นตลาด,1884.489,1886.72
อันนี้เราก็กำลังจะหา เออ รับ,1887.92,1890.28
คนนี้จะมาทำ IR ของบริษัทอยู่นะครับ,1893.3,1895.9
ผลการดำเนินงานช่วง Q3 แล้วแนวโน้ม Q4 เป็นอย่าง,1898.48,1902.163
ไรบ้าง อันนี้ผมพูดเท่าที่พอจะพูดได้นะครับ,1902.163,1906.13
ไม่ให้ผิดระเบียบนะครับ,1906.46,1908.779875
คือ คือแนวโน้มนะครับคือจริง ๆ เรา รายได้กำไรเราคิดว่า,1909.279875,1913.169875
ที่เราจะเกิดขึ้นในคิวสามคิวสี่จะเหมือน,1913.88,1916.3100000000002
คิวหนึ่งนะครับ จริงๆแล้วมันก็คือว่ายัง,1916.3100000000002,1918.7400000000002
แล้วคำไลจริงๆแล้วมันก็ใกล้เคียงกับ,1920.529875,1923.149875
น่าสม่วนไปม้าหนึ่งแบบประเด็นนั้นจะอยู่ที่ว่า,1923.909875,1927.039875
เราจะดึงเงินกำไรเนี่ยไปยิงโฆษณามากน้อยแค่ไหน,1927.37,1930.48
ก็น่าจะเป็นตัวที่สำคัญนะครับ,1931.61,1934.299875
เราก็อยากจะโชว์ให้เห็นว่าถ้าเราเอาค่าโฆษณาเนี่ย,1935.08,1938.5
กลับเข้าไปเนี่ยจริงๆแล้วก็ไม่มันควรจะ,1938.85,1940.955
เป็นแบบนี้ แต่ละจำเป็นที่จะต้องเอาเงิน,1940.955,1943.06
ไปสร้างแบรนด์นะครับ,1943.33,1944.559875
เพราะว่าแบรนด์ทรัพย์เซตามอลต่างๆที่ด่งดัง,1945.19,1948.108
มาเนี่ยก็เกิดจากการบินโฆษณา เป็นการรับรู้,1948.108,1951.27
ค่อนข้างมากนะครับ นึกว่าจะสื่อที่บีสู,1951.539875,1954.789875
อ่า แม้กระทั่งในโรงหนังอะไร,1956.639875,1959.210875
ว่าเอเวอร์เนี่ยค่อนข้างจะ,1959.210875,1961.209875
เป็นพอสมควรนะครับ,1961.83,1963.36
เราก็อยากจะบอกนักลงทุนว่าเราเชื่อมั่นในคำว่าเป็นล่า,1964.08,1967.407
ทันลาวเนาะ คุณภาพดีนะครับ มีการทำวิสัยก่อนที่เราจะรอด,1967.407,1970.9299999999998
เพราะฉะนั้นเนี่ย ถ้าท่าน เอ่อ ขวดมุ่งเห็ดอะไรต่างๆ เนี่ย ลอง,1971.679875,1974.928875
ทานดูนะครับ ไม่จำเป็นจะต้องไปยา กินยาเอ็นเซตแรงๆ,1974.928875,1978.380875
ได้จับเกือบทั้งหมดนะครับ,1978.73,1980.01
กระซอกแผ่นบ่าวด้วยนะครับ,1980.63,1982.679875
จริงๆ แล้วมัน มัน มีเราได้ผลนะครับ แล้วก็ packaging แล้วก็,1983.1,1986.32
แตกต่างกันครับ,1986.62,1987.419875
เป็นเด็กเช็กซิงที่มีคุณภาพนะครับ,1987.97,1989.94
ไม่มันมันเป็นแบบวิชาแพ็คที่จะทำให้,1990.399875,1994.01
คุณภาพยังคงอยู่แล้วก็จะทำให้การโดด,1994.34,1997.167
สูงอะไรต่างต่างไม่ได้ ไหว้ลงจากการที่,1997.167,1999.994
ไม่สามารถรักษาความชื้นอะไรต่างต่างได้,1999.994,2002.821
แล้วครับ,2003.37,2003.99
ทำไมรายได้ส่วนนี้เป็นแม่สะพันธ์และยาว,2005.95,2008.374
นักศึกษาโรคยอดจ่ายถึงได้ลดลงหรือลดลง,2008.374,2011.0
ทีนี้ส่วนหนึ่งเนี่ยก็เกิดจากการที่,2011.539875,2013.939875
เรา เอ่อในครึ่งปีแรกก็ยอมรับว่า,2013.939875,2016.3398750000001
เงินปรับราคาไปแล้ว,2016.63,2017.62
แล้วเราก็เลยกลายเป็นว่า เราเอ่ย,2018.159875,2020.7
มูลค่าลดลงแต่กำไรมากขึ้น,2021.019875,2023.6
แต่ว่าตอนนี้เราก็ยอมรับว่าเราพยายามจะไปเพิ่มประสิทธิภาพ,2024.19,2027.96
ในการผลิตเพื่อจะเป็นรถต้นทุนการผลิตมากขึ้น,2027.96,2030.54
ที่จะทำให้เราได้ทั้งวอลลุ่มทั้งกำไรนะครับ,2031.01,2033.76
เราก็สามารถปรับปรุงประสิทธิภาพ,2034.09,2036.3059999999998
เนี่ยในการผลิตเนี่ยในช่วงหกเดือน,2036.3059999999998,2038.2999999999997
น่าจะดึกปัจจุบันแล้วก็ปรับภูมิตลอดเวลานะครับเพื่อให้,2038.83,2041.97
เพื่อให้เขาเรียก เอ่อในแต่ละแบบสไตล์เนี้ยสามารถ,2042.399875,2045.919875
ไม่เปลืองเลย ลด,2046.639875,2048.06
ไม่ใช่,2048.629875,2049.409875
สมมติเรามีวัตถุดิบ 100 เราก็จะทำได้ 100 โต๊ะ,2050.52,2053.7
อาจจะทำได้เก้าสิบเจ็ดก็ไม่ได้ทำ,2053.99,2056.1899999999996
ได้แค่เก้าสิบสี่ก็ประมาณนี้นะครับ,2056.1899999999996,2058.3899999999994
คิดว่าในไปมาตรศาสตร์ ในมาตรศิริราชจะดีขึ้นนะครับ,2059.360125,2062.52
แต่พันธุ์,2063.51,2064.2
ทำไมรายได้ส่วนที่เป็นอาหารเสริม,2066.409875,2070.100125
โฆษณะเพศศักดิ์ถึงได้มียอดขายลดลงก็,2070.95,2073.8399999999997
ก็ยอมรับว่าเหมือนเหตุผลเรื่องยาแล้วก็พวกนี้,2073.8399999999997,2076.97
หรือตั้งแต่ต้นปีต้นมาเนี่ยเรามีการปรับรักษาไปนะครับ,2077.28,2080.49
ก็มีการกระทบอยู่เหมือนกันแล้วก็เลย,2081.130125,2083.864125
มีการรีวิสิตอยู่ว่าเราจำเป็นที่จะ,2083.864125,2086.8471250000002
ต้องให้โปรโมชั่นอะไรต่างๆ เนี่ยกลับไป,2086.8471250000002,2089.8301250000004
ในราคาเดิมหรือว่าเราพยายามที่จะ,2090.51,2092.6380000000004
ลดต้นทุนในการผลิตเนี่ย ที่บางอย่างนะครับ,2092.6380000000004,2094.9600000000005
อันนี้เราก็คิดว่าในไตรมาส,2095.51,2097.4240000000004
 3-4 เนี่ยน่าจะกลับมากนะครับ,2097.4240000000004,2099.5500000000006
ร้านขายยานักปัจจุบันเปิดได้ที่สาขาแล้วนะครับ,2102.09,2105.90025
เพราะปัจจุบันซ่อที่ต้นชนในสไลด์นี่,2106.57,2108.965
เลเตอร์วอร์ดนั่นเป็นศักดิ์ศาสตร์ที่ 28 นะครับ,2108.965,2111.36
แล้วก็ครึ่งปีหลัง คำว่าครึ่งปี,2112.45,2114.665
หลังน่าจะเป็น 3 เดือนหลังแล้วครับ,2114.665,2116.88
อันนี้เหลืออย่างแค่สามเดือนเนี่ยก็คิดว่าน่าจะเปิดได้ ประมาณสาม,2117.28,2121.0350000000003
ถึงสี่สาขานะครับปีนี้เราก็จะจบที่สามสิบสามสิบเอ็ด,2121.0350000000003,2124.7900000000004
คือต้องยอมรับว่าโดยหลักการของเราเนี่ย,2125.52,2128.241
 ตั้งแต่ต่อตั้งบริษัทมาหรือพ่อสละมาเนี่ย,2128.241,2131.21
เรามักจะตั้งตรงนี้ตาม,2131.71,2133.871
 Full-Sitting Theory นะครับ,2133.871,2136.34
ความมีไขมันจะค่อนข้างสูงนะครับ,2136.62,2138.86
เพราะฉะนั้นมันคล้ายๆว่าเราตั้งเป้าว่า,2139.6,2142.278
จะปิด น้องๆฝ่ายเสือตั้งเป้าว่าจะปิด 120,2142.278,2145.2
ถ้าไม่ได้อย่างน้อยก็จะผิดเกินร้อยนะครับ,2145.56,2147.85
อย่าลอง,2148.27,2149.04
จะไปเฝ้าเฝ้าที่ไหนเราก็ต้องตั้งเป้าเกินไว้ก่อนนะครับ,2149.47,2152.39025
เพราะฉะนั้นเนี่ยมันก็เลยเราตั้งเป้าไว้สาม,2152.82,2155.2650000000003
ห้าเราไม่ถึงเราอย่างน้อยเราก็ได้สามเอ็ด,2155.2650000000003,2157.7100000000005
แต่ถ้าเราตั้งเป้าจาก 20 เป็นแค่ 30,2158.29,2160.742
 เวลาเราตกมาจะเหลือแค่ 25 นะครับ,2160.742,2163.44
นั่นก็เป็นเรื่องที่เราบอกติดว่าจะต้องตั้ง,2164.23,2166.9900000000002
เป้าไว้ฝึกอยู่แล้ว อยู่บน Trust Case ว่าถ้าเกิดเรา,2166.9900000000002,2169.98
เราเปิดโดยไม่สะดุดอะไร ไม่ว่าจะเรื่องของการแบนลอร์ดสมมติ,2170.63025,2174.41525
พื้นที่การยื่นขออนุญาตเอายอเนี่ยเราจะเปิดได้เท่าไร,2174.41525,2177.78025
สูงสุด,2178.07,2178.74
เพื่อให้มันอยู่ใน Speed นะครับ ในการ,2179.57,2182.1
ความแบบเป็นที่นะครับ,2182.45,2183.92
ก็คำตอบก็คือ น่าจะเปิด,2186.76,2189.01
ได้อยู่ต่ำกว่า 30-31 33,2189.01,2191.26
เพราะฉะนั้นเราพบว่าอย่างกรณี,2192.16025,2194.07825
ที่ภูเก็ตก็ใช้เวลาค่อนข้างมาก,2194.07825,2196.20925
กับระบบที่เรา,2196.6,2197.99
เราวางไว้นะครับ ไม่ว่าจะเกิดจาก เอ่อ แร้นหลอด,2198.32,2201.2
ที่ยังไม่ได้ส่งมอบเป็นที่แย่กับเรา,2201.68,2203.86
แล้วก็ในการที่จะออกแบบ,2204.28,2206.5750000000003
ดีไซน์แล้วก็การต่อสร้างด้วย,2206.5750000000003,2208.8700000000003
ถัดไปนะครับ,2211.67,2213.21
Cost Profit ของร้านยาแล็บฟันฟรีปัจจุบัน,2214.03,2216.9150000000004
ก็ดีขึ้นเรื่อยๆนะครับ Cost Profit แบบนี้,2216.9150000000004,2219.8000000000006
สี่สิบเปอร์เซ็นต์ได้นะครับอัน,2222.3,2224.1870000000004
นี้เราก็ตั้งเป้าด้วยว่าเราอยาก,2224.1870000000004,2226.3100000000004
จะเหลือ Net Profit อยู่ประมาณ 8% นะครับ,2226.57,2229.17
ถัดไปเม็ดคำถามเกี่ยวกับโรงงานผลิตยานะครับ เลื่อนขึ้นไปหน่อย,2232.54975,2236.47
สำหรับโรงงานผลิตยาทั้งหมดนะครับ เป็นสัดวิการใช้กรรมการผลิตอยู่ที่กี่เปอร์เซ็นต์,2237.38,2241.32975
ก็ที่,2242.03975,2243.41
ที่อายุทยาหาเวียน,2245.04975,2246.31975
ก็ยอมรับนะครับว่าปัจจุบันใช้,2246.58975,2249.16575
กำลังกรมถึงไม่ได้มากเท่าไหร่นะครับ,2249.16575,2251.99975
อยู่ที่ประมาณ 30-40% เองครับ,2252.56975,2255.41
ก็เราก็มีอย่าง อย่างเช่นเราที่มี,2256.03975,2258.64975
 Project ที่จะทำยาตาของเราเองเนี่ย,2258.64975,2261.51975
ก็เลยจ่ายเทียนเสียเพิ่มนะครับ,2262.00975,2263.50975
หรือจารย์ไปคุยพาร์ทเนอร์ชิปนะครับที่ผมเดินทาง,2263.81975,2266.28975
ต่างๆ เนี่ยก็คือไปคุยพาร์ทเนอร์ชิปเนี่ย,2266.28975,2268.37975
อย่างเช่นไปดูโรงงาน Lotus สมาสนิกโน่ของทาง,2268.94,2272.63
ก็พอที่ไต้หวันเมื่อสองเดือนที่แล้วเนี่ย,2273.44,2275.9
แล้วทางเขาเองก็มีจันทร์มาออเดรตตรงนั้น 3 รอบนะครับ,2276.19,2280.04975
พวกเราแถมประชุมร่วมกันเรื่องไม่,2280.51975,2282.59975
เดินต่าง มันต้องใช้เวลาไปหมดเลย,2282.59975,2284.91075
การไปคุย,2285.61975,2286.29975
มีความร่วมมูกับ,2286.59975,2289.23
ไปสักหนึ่งที่มุมจีนนะครับก็ยังอ่อนตัวอิ่งเลยครับ,2289.74975,2293.55975
ก็คิดว่าถ้ามันขึ้นได้อย่างไรก็,2294.13,2296.387
จะมาเรียนในออกเซนติตี้เด็กครั้งหน้า,2296.387,2298.8700000000003
แต่ว่าในหลักเดียวกันเราก็มีการโอน,2299.86975,2302.76975
แล้วก็การ์ดเซิลล์ ดำรับยาหลังเด็ก ดำรับไปที่อายุทยานะครับ,2303.02975,2306.84975
ก็ฟิล์ม capacity อย่างเช่น เดล,2307.42,2309.779
ล่าพลาดเนี่ยจะผลิตอยู่ภายใต้ โรงงาน,2309.779,2312.4
ก็คิดว่าจะทำให้,2312.83975,2315.56975
ใช้ capacity มันมากขึ้นเรื่อยๆนะครับ,2315.98,2318.54975
แล้วก็สำหรับสมุดบางการตรงนี้ก็ฝั่ง,2320.5,2323.097
ยาเนี่ยใช้อยู่ที่ 100% อยู่แล้ว แล้วตอนนี้,2323.097,2325.9300000000003
ที่เป็นผลิตอาหารเสริมแล้ว ก็ยังอยู่กับทางพาเซตตี้นะครับ,2326.3,2329.49
อันนี้เราก็เลยเริ่มเปิดรับที่จะรับจ้างผลิตให้บริษัท,2329.96,2332.869
มากขึ้น อย่างปัจจุบันเรารับจ้างผลิตให้อยู่ 2 บริษัทนะครับ,2332.869,2335.96
ดูทางคายุเนี่ยน จับทาง,2336.38,2338.58
ก่อนที่จะพูดถึงการเป็นสัตว์อังกฤษนะครับ,2339.01,2341.27
ตอนนี้ก็เริ่มมีการคุยนะครับกับ ยอม,2341.92,2344.81
รับว่าเราจะรับแต่รายใหญ่ๆนะครับ,2344.81,2347.7
เพราะเราคิดว่าเราต้องจ่ายเป็นบอลลูก แล้วเราก็ต้องจ่าย,2348.34,2351.4
ให้เป็นสถานะผลิต,2351.96,2353.42
เป็นบริษัทที่มาตรฐานนะครับเราจะไม่ได้รับทั่วไป,2354.95,2358.43
รับล็อตสองรับเนี่ยเราจะรับบริษัทที่ค่อนข้างจะมีแผน,2358.79,2362.33
ในระยะยาวนะครับมีการทำการใส่กันราคา,2362.69,2365.44
ก็เชื่อว่าทั้งสองบริษัท พวกท่านก็เห็นอยู่นะครับ ไม่ว่าจะทายูเลียนหรือทาง,2365.97,2369.87
ภาวะอินโดบิกเนี่ยก็ก็มีแผนที่จะ,2370.44,2373.04
การแชร์เฉลี่ยราช,2373.48,2375.4
ตอนนี้เราคนนึง,2376.49,2377.3
คุยกับต่ออีกสองรายนะครับในการที่จะเข้ามาจ้างผลิต,2377.61,2380.85
คำถามถัดไปเบลล่าพลา,2382.8,2385.101
ที่ใช้แผ่นเป็นอลูมิเนียม,2385.101,2387.73
แพงกว่าคู่แข่งที่ใช้พลาสติกไหมครับ เราแพงกว่า,2388.61,2392.1
ตู้แข่งสมบัติกับแข่งแล้วมีอะไรดีกว่าครับ,2392.66,2396.1
ก็คือเห็นอย่างนี้ครับ,2397.26,2399.09
จริงๆแล้วในแง่ของเนื่องจากผมเองก็เป็นเภสัชนะครับ,2400.11,2403.504
 เภสัชร้อยปี มีแต่กฎประกอบทางการแท่นในเภสัชนะครับ,2403.504,2407.11
บอร์ดเราก็ไปขัดประจานถึงสองสามท่านนะครับ,2407.72,2410.26
แล้วก็เป็นทีเอชดีหลายท่าน,2410.87,2413.76
เรามีเทศกาล มีศักยภาพ,2414.09,2416.5550000000003
แพทย์ มีนักวิทยาศาสตร์อยู่,2416.5550000000003,2419.0200000000004
โดยหลักการเนี่ยมันคือเป็น Bidster's Pack,2419.74,2423.0099999999998
 เนี่ยมันจะเป็นการที่จะรักษาคุณภาพผม,2423.0099999999998,2426.2799999999997
อย่าได้ดีกว่านะครับ,2426.76,2428.16
เพราะฉะนั้นเนี่ย,2430.61975,2431.69
แต่ผมไม่สามารถจะไปพูดถึงแบรนด์อื่นได้,2432.39,2434.7419999999997
นะครับผมคือเพราะฉะนั้นเนี่ยจริงๆ แล้วอ่ะ เออ,2434.7419999999997,2437.2899999999995
ผมคิดว่า Business Pack เนี่ย,2437.58975,2438.80975
เราต้องเน้นคุณภาพไว้ก่อนนะครับ,2439.09975,2440.89
เพราะงั้นการที่เป็นพิสเตอร์แพ็คเนี่ยมันจะ,2441.19,2443.6
ถูกกับพลาสสิกแก้วที่เป็นแบบนิ่มๆอย่างเงี้ย,2443.6,2446.229
ในการเก็บรักษาความสูงด้วยค่ะ,2446.48975,2448.53975
เพราะฉะนั้นเนี่ยเราจะพบว่าการที่มันสามารถรักษา,2449.13,2452.183
คุณภาพได้ รักษาความชื้นได้เนี่ยเวลาเราถ่ายเข้าไปเนี่ย,2452.183,2455.44
มันก็จะทำให้เอ่อเอายาได้เต็มเต็มนะครับ ดู,2456.10975,2459.3917500000002
ซึมได้ดี ออกฤทธิ์ได้เร็วนะครับมันก็จะแก้ปวด,2459.3917500000002,2462.6737500000004
ประจำเดือน ปวดท่อ ปวดหุ้นได้ไม่ได้ไปกินยาแรงแรง,2462.6737500000004,2466.1897500000005
ฉะนั้นก็ต้องยอมรับว่าต้นทุนก็แพง,2467.63,2470.0550000000003
กว่านะครับ เราก็ถือว่าเราเทียบเคียงกับ,2470.0550000000003,2472.4800000000005
เปิดที่ข้างสำหรับ,2472.97975,2474.2
บริษัทข้ามชาตินะครับที่อาจจะ,2475.36975,2477.64
ที่ท่านรู้จักตีมานานนะครับ ลองมอง,2478.03975,2480.86975
เรามองว่าเราอยู่ในระดับเดียวกันกับตรงนั้นนะ,2481.21,2484.01975
เพราะว่าทั้งในแง่มาตรฐานจารย์ผลิตโรงงาน,2485.35975,2487.83275
เรา เราเป็นระดับมาตรฐานโล่งอยู่แล้วนะครับ,2487.83275,2490.52975
ผมเองอยู่กิจกรรมชาติมานานนะครับ,2490.93,2492.96975
ก็คิดว่าเราไม่ได้ได้บ่าเลย,2493.4,2495.93
สุภาพการผลิต,2497.57975,2498.78975
แล้วในแง่ถ้าเกิดจริงตอนนี้เราคิดว่าเราน่าจะดีกว่า,2499.34975,2502.13
อยากสอบถามซีลิต้ากับยู,2507.11975,2509.59975
ดูเงียบๆเราจะแก้เปลี่ยนยังไง,2509.59975,2512.38975
ต้องขอเคลียร์นิดหนึ่งนะครับ คือสิวิตาเนี่ย ถ้าเป็นสิวิตา,2512.82,2516.8120000000004
คลาเซียม สิวิตาคลาเซียมเนี่ยคือเขาจ้างผลิตอย่างเดียวนะครับ,2516.8120000000004,2520.57
การศึกษาเอกชนตลาดที่เขาเป็นคนทำหมดเลยนะครับ,2520.99,2523.55
งั้นถ้าจะเงียบลงหรือดีขึ้นก็จะขึ้นอยู่กับทางไทย,2524.23,2527.35975
แต่ก็ส่งผลกระทบกับเราได้ ทั้งเก็บเขา มันจ้าง,2527.79,2530.8
คงเงียบลง ทศบาลจ้างเราผลิตล้วนลง อันนี้,2531.19,2534.09
สำหรับนะ แต่ว่าถ้าภายใต้เป็นสัดร่วมทุนเนี่ยมัน,2534.6,2537.3759999999997
จะอยู่ภายใต้แบบที่เรียกว่า Interforma Civita,2537.3759999999997,2540.35
ปัจจุบันจะมีสองตัวหลักๆนะครับก็คือลิซ่า,2540.95,2544.31
 DHA ผมคิดว่าลิซ่า DHA ตอนนี้ดีขึ้นเรื่อยๆนะครับ,2544.31,2547.67
ทาง เอ่อ ทางเคยีนเนี่ยก็พึงพอใจกับผลประกอบการนะครับว่า,2548.26,2551.85
มันก็กำลังดีขึ้นเรื่อยๆนะครับ,2552.25,2554.15
รีซ่า DSA 600 ด้วยกัน,2554.67,2556.608
 อีกตัวหนึ่งก็คือ TrueBow,2556.608,2558.869
Turbo เนี่ย ในแง่กับทางตลาด OTC หรือ,2559.29,2562.257
 Consumer อาจจะไม่ได้รับรู้นะครับ,2562.257,2565.52
ในวิสัยทัศน์ในแผนกลยุทธ์นี้ที่ตกลงกันก็,2565.98,2568.84
คือการที่เราจะเอาไปเข้าโรงพยาบาลก่อนนะครับ,2568.84,2571.7000000000003
เพราะฉะนั้นเนี่ยการขายเราไม่ได้จะไป,2572.42,2575.127
ขายค่อนข้างเป็นว่าจะอยู่ อยู่ที่ร้านแล็บบ้าง,2575.127,2578.08
ตัวทูโบนะครับ ปัจจุบันก็เข้าไปได้อยู่ประมาณ,2578.64,2581.708
 6 โรงพยาบาลแล้วก็คลีนิกประมาณ 50 กว่าคลีนิกนะครับ,2581.708,2584.98
เรากำลังไล่ผังเข้านะครับ,2585.53,2587.29
แล้วก็พึ่งนอนสักไม่นานอยู่ที่พืช ไปเรียนอีกขั้นหนึ่งครับ,2587.6,2590.2
การจะเข้าโรงพยาบาลเนี่ยมันใช้เวลาถึงปี,2590.51,2592.65
แล้วระหว่างทางเนี่ยถ้าไม่มีคุณภาพอ่ะ,2593.5,2596.14
 มันก็จะตายไปเลยครับ,2596.14,2597.8199999999997
โอ้จุดเริ่มต้นเลยคุณต้องไปพรีเซนต์ก่อนนะครับหลังจาก,2598.32,2601.395
นั้นเขาจะขอทดลองใช้อาจจะสิบห้าเคสยี่สิบเคส,2601.395,2604.47
นะครับเหมือนเป็นไพรอทสตาร์ทดีถ้าใช้แล้ว เอ่อ คน,2605.43,2608.7329999999997
ไข้ดีขึ้นได้ผลเนี่ยมาถึงจะบู๊ปไปสเต็ปถัดไป,2608.7329999999997,2612.2899999999995
อยากจะเรียนให้พ่อเลยว่ามันมีแบรนด์,2612.99,2615.1349999999998
อาหารเสริมแบรนด์เขาใช้แบบหลายแบรนด์เลย,2615.1349999999998,2617.2799999999997
ว่าทำปกติเหมือนจะอินเตอร์ฟาร์ม่า,2618.48,2620.95
ก็อย่าไปเท่าโรงพยาบาลกัน,2621.44,2623.97
แล้วก็ไปเสนอนะครับปรากฏว่าทาง,2624.38,2626.81
แพทย์ที่ลองใช้นะครับก็ไม่ได้ผล,2626.81,2629.24
ก็ได้ไฟ,2630.12,2631.4
เพราะว่าจริงๆ แล้วมันต้องอยู่ในมาตรฐาน,2631.97,2634.5719999999997
ในการผลิตที่ค่อนข้างสูงนะครับ,2634.5719999999997,2636.7009999999996
ถ้าไม่ทาน อาจจะดูแล้วถูกกว่า,2637.21,2640.142
 แต่อาจจะไม่ได้เลย เหมือนท่านกินแป้ง,2640.142,2643.3999999999996
แล้วอาจจะมีความเสี่ยงด้วยถ้าโรงงานไม่มาตรฐานนะครับ,2644.41,2647.25
เพราะฉะนั้นสิ่งเหล่าออมมันเป็นแบคทีเรียที่มีชีวิตนะครับ,2647.61,2650.22
แล้วก็สิ่งที่น่ากลัวมาก ๆ คือสารบนเพื่อนนะครับ,2650.8,2654.27
การที่ท่านจะบำรุงสุขภาพ แต่กลายเป็นรัฐท่านเสียสุขภาพนะครับ,2654.56,2658.43
เพราะฉะนั้นเนี่ยก็เป็นสิ่งที่คนจริงๆ แล้ว,2659.27,2661.9
ต้องยอมรับว่าคุณจะทาอะไรเข้าไปเนี่ย,2661.9,2664.53
จะดูจากรูปราคาอย่างเดียวนะครับมันเป็นความอันตราย,2665.09,2667.96
ถ้างั้นสู้ไม่กินจะดีกว่านะครับ,2668.26,2670.08
ก็ สำหรับยู ก็คิด,2671.85,2674.37
ว่าก็จะไปเรื่อยๆตาม,2674.37,2677.31
การที่เรายิงเขาเสนอเนี่ยก็ทำให้,2677.65,2679.875
ฐานนะครับของการเขาเรียกว่าอะไร,2679.875,2682.1
take off แบบมันสูบขึ้นบนระดับมือนะครับ,2682.56,2685.09
เราก็ ก็ยังขายไปอยู่ในกลุ่มคนที่เขา,2685.58,2689.45
เข้าใจมีเรื่องของโปรเบติกดี รู้ว่ายาสีควันโปรเบติก,2689.96,2693.475
เนี่ยมันเป็นเทรนด์อย่างนี้นะครับ สเติร์ส google ก็ขึ้นแล้วแหละ,2693.475,2696.37
ปัจจัยบ้านเนี่ย,2696.73,2697.55
ก็,2698.15,2699.32
ก็เราก็ไม่ได้ยิงในเทอมนะครับเพราะถ้า,2700.04,2702.66
ไม่อยากให้เงียบ อาจจะต้องไปยิงโฆษณาอีก,2702.66,2705.2799999999997
อาจจะไม่เงียบนะครับก็หมดเวลาพอดีครับ,2705.68,2708.82
สิ่งที่เหลือ นี่คืออาจารย์เกือบเวลาสำหรับคำถามนะครับ,2709.47,2712.47
ก็ขอขอบคุณทุกท่านนะครับที่รับฟังแล้วก็,2713.01,2716.65
ขอให้ทุกท่านสุขภาพดีนะครับ ไปสั่น,2717.21,2719.88
แล้วก็ จะพยายามอย่างเต็มที่นะครับ มี,2719.88,2722.55
ที่จะ เอ่อ มีการเติบโตแบบ sustainable นะครับ,2722.82,2726.15
อาจจะต้องรอผลงานนิดหนึ่งครับ ในการที่เราจะเปิดโตนะ,2726.71,2730.217
ครับ เราไม่ได้เป็นกษัตริย์ที่จะทำงานแบบปีหัวเข้าบ้านนะครับ,2730.217,2733.9300000000003
ผมคิดว่าหลายๆอย่างมันจะเกิดขึ้นในระยะ,2734.55,2737.21
แล้วก็ระยะยาวครับผม,2737.73,2739.37
